"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R140","2020-03-10 06:00:00","740.000","131.000","1.400","18.200","0.960","930.700","","0.000","-99.000","-99.000","-99.000","19.600","","17.900",""
"C0V800","2020-03-10 06:00:00","256.000","275.000","0.800","21.800","0.910","980.000","","0.000","-99.000","-99.000","-99.000","23.000","","21.800",""
"C0S830","2020-03-10 06:00:00","288.000","27.000","1.700","22.000","0.910","978.500","","0.000","-99.000","-99.000","-99.000","22.000","","21.300",""
"C0S920","2020-03-10 06:00:00","98.000","333.000","1.300","23.300","0.790","992.800","","0.000","-99.000","-99.000","-99.000","25.000","","23.300",""
"C0V640","2020-03-10 06:00:00","35.000","130.000","2.000","24.400","0.870","1005.900","","0.000","-99.000","-99.000","-99.000","26.100","","23.800",""
"C0AH80","2020-03-10 06:00:00","68.000","183.000","1.400","18.200","0.980","1003.000","","45.500","-99.000","-99.000","-99.000","22.200","","18.200",""
"C0K250","2020-03-10 06:00:00","12.000","182.000","1.200","23.200","0.900","1008.200","","0.000","-99.000","-99.000","-99.000","23.500","","23.100",""
"C0R840","2020-03-10 06:00:00","536.000","284.000","6.900","20.400","-99.000","949.400","","0.000","-99.000","-99.000","-99.000","20.600","","20.100",""
"C0I410","2020-03-10 06:00:00","180.000","187.000","1.800","22.300","0.860","988.700","","0.000","-99.000","-99.000","-99.000","23.400","","22.300",""
"C0M410","2020-03-10 06:00:00","245.000","0.000","0.000","20.800","0.900","979.200","","0.000","-99.000","-99.000","-99.000","22.000","","20.600",""
"C0F9Z0","2020-03-10 06:00:00","3193.000","293.000","2.000","5.000","0.970","692.100","","1.500","19.800","249.000","","5.800","","4.500",""
"C0G810","2020-03-10 06:00:00","26.000","311.000","1.700","24.200","0.890","1005.700","","1.000","-99.000","-99.000","-99.000","24.700","","24.200",""
"C0U650","2020-03-10 06:00:00","442.000","64.000","1.200","17.700","0.990","960.800","","14.000","-99.000","-99.000","-99.000","21.500","","17.700",""
"C0D660","2020-03-10 06:00:00","65.000","258.000","1.100","19.000","0.960","1004.600","","44.500","-99.000","-99.000","-99.000","24.500","","18.700",""
"C0E540","2020-03-10 06:00:00","32.000","49.000","1.900","18.600","0.970","1008.100","","33.500","-99.000","-99.000","-99.000","24.800","","18.600",""
"C0W170","2020-03-10 06:00:00","42.000","52.000","4.900","14.700","0.960","1005.900","","1.000","-99.000","-99.000","-99.000","17.400","","14.600",""
"C0Z150","2020-03-10 06:00:00","27.000","220.000","2.200","22.500","0.980","1006.300","","0.000","-99.000","-99.000","-99.000","23.200","","22.200",""
"C0S840","2020-03-10 06:00:00","22.000","245.000","1.400","25.000","0.680","1008.300","","0.000","-99.000","-99.000","-99.000","25.300","","24.100",""
"C0H9A0","2020-03-10 06:00:00","1595.000","114.000","1.200","16.900","0.700","843.600","","0.000","-99.000","-99.000","-99.000","17.300","","15.400",""
"C0Z300","2020-03-10 06:00:00","182.000","36.000","0.400","20.200","0.990","989.900","","0.000","-99.000","-99.000","-99.000","20.700","","19.500",""
"C0G730","2020-03-10 06:00:00","27.000","350.000","3.500","21.000","0.960","1007.700","","3.500","-99.000","-99.000","-99.000","23.800","","21.000",""
"C0V730","2020-03-10 06:00:00","33.000","34.000","1.700","23.700","0.990","1007.100","","0.000","-99.000","-99.000","-99.000","25.400","","23.700",""
"C0SA00","2020-03-10 06:00:00","466.000","340.000","1.000","22.900","0.580","956.500","","0.000","-99.000","-99.000","-99.000","24.200","","21.500",""
"C0S900","2020-03-10 06:00:00","27.000","278.000","6.200","25.600","0.770","1007.600","","0.000","-99.000","-99.000","-99.000","25.700","","25.300",""
"C0C480","2020-03-10 06:00:00","105.000","129.000","0.500","18.600","0.950","999.300","","59.000","-99.000","-99.000","-99.000","22.700","","18.600",""
"C0V720","2020-03-10 06:00:00","15.000","58.000","1.800","24.800","0.850","1008.700","","0.000","-99.000","-99.000","-99.000","25.800","","24.800",""
"C0UA60","2020-03-10 06:00:00","566.000","349.000","1.900","19.000","0.990","945.000","","0.500","-99.000","-99.000","-99.000","19.900","","18.900",""
"C0C670","2020-03-10 06:00:00","250.000","194.000","2.000","17.300","0.960","983.500","","53.500","-99.000","-99.000","-99.000","22.100","","17.300",""
"C0K550","2020-03-10 06:00:00","15.000","151.000","0.400","23.800","0.850","1007.800","","0.000","-99.000","-99.000","-99.000","24.000","","23.400",""
"C0R350","2020-03-10 06:00:00","35.000","300.000","2.800","24.700","0.830","1006.700","","0.000","-99.000","-99.000","-99.000","24.800","","24.300",""
"C0T9F0","2020-03-10 06:00:00","251.000","0.000","0.200","21.700","0.950","980.900","","0.000","-99.000","-99.000","-99.000","21.700","","20.700",""
"C0D390","2020-03-10 06:00:00","146.000","127.000","0.300","18.300","0.970","993.300","","43.000","-99.000","-99.000","-99.000","23.300","","18.300",""
"C0E430","2020-03-10 06:00:00","258.000","0.000","0.000","17.800","0.970","985.800","","38.500","-99.000","-99.000","-99.000","25.500","","17.800",""
"C0O990","2020-03-10 06:00:00","18.000","143.000","1.300","21.900","0.990","1007.600","","0.000","-99.000","-99.000","-99.000","23.700","","21.900",""
"CM0010","2020-03-10 06:00:00","68.000","45.000","2.400","18.500","0.870","1004.300","","53.000","-99.000","-99.000","-99.000","23.500","","18.500",""
"C0K500","2020-03-10 06:00:00","12.000","164.000","1.900","23.400","0.910","1006.900","","0.000","-99.000","-99.000","-99.000","23.900","","23.300",""
"C0X260","2020-03-10 06:00:00","39.000","131.000","2.700","23.600","0.840","1005.400","","0.000","-99.000","-99.000","-99.000","23.700","","22.800",""
"C0ACA0","2020-03-10 06:00:00","25.000","0.000","0.100","18.800","0.990","1008.000","","43.500","-99.000","-99.000","-99.000","23.400","","18.700",""
"C0X180","2020-03-10 06:00:00","62.000","101.000","2.400","22.700","0.990","1001.700","","0.000","-99.000","-99.000","-99.000","23.900","","22.700",""
"C0F930","2020-03-10 06:00:00","100.000","41.000","0.400","19.300","1.000","998.900","","20.000","-99.000","-99.000","-99.000","24.200","","19.300",""
"C0I010","2020-03-10 06:00:00","1562.000","261.000","1.600","14.000","0.970","845.700","","0.000","-99.000","-99.000","-99.000","14.600","","13.900",""
"C0R190","2020-03-10 06:00:00","32.000","7.000","1.500","24.200","0.890","1006.100","","0.000","-99.000","-99.000","-99.000","24.300","","23.100",""
"C0E420","2020-03-10 06:00:00","19.000","57.000","0.700","18.400","0.950","1007.400","","45.000","-99.000","-99.000","-99.000","24.400","","18.400",""
"C0W160","2020-03-10 06:00:00","49.000","12.000","5.600","16.600","0.990","1002.400","","2.000","-99.000","-99.000","-99.000","18.400","","16.300",""
"C0I460","2020-03-10 06:00:00","110.000","196.000","2.500","23.800","0.820","996.900","","0.000","-99.000","-99.000","-99.000","24.600","","23.800",""
"C0F9A0","2020-03-10 06:00:00","425.000","359.000","2.000","19.700","1.000","962.100","","6.000","-99.000","-99.000","-99.000","21.500","","19.700",""
"C0O950","2020-03-10 06:00:00","4.000","0.000","0.200","23.800","0.910","1008.500","","0.000","-99.000","-99.000","-99.000","25.200","","23.800",""
"C0M760","2020-03-10 06:00:00","40.000","163.000","2.000","23.700","0.830","1005.300","","0.500","-99.000","-99.000","-99.000","23.700","","23.000",""
"C0AH70","2020-03-10 06:00:00","34.000","98.000","1.600","19.000","0.850","1008.500","","50.000","-99.000","-99.000","-99.000","24.000","","19.000",""
"C0V250","2020-03-10 06:00:00","298.000","43.000","0.900","21.100","0.930","976.300","","0.000","-99.000","-99.000","-99.000","22.000","","20.700",""
"C0U980","2020-03-10 06:00:00","573.000","312.000","6.200","15.700","1.000","946.300","","19.500","14.800","335.000","","19.400","","15.700",""
"C0S740","2020-03-10 06:00:00","289.000","33.000","0.700","19.400","0.980","977.800","","0.000","-99.000","-99.000","-99.000","19.800","","18.000",""
"C0A940","2020-03-10 06:00:00","49.000","56.000","1.900","17.300","0.990","1006.200","","48.500","-99.000","-99.000","-99.000","22.200","","17.300",""
"C0C700","2020-03-10 06:00:00","151.000","84.000","1.000","18.000","0.980","994.900","","49.000","-99.000","-99.000","-99.000","22.400","","17.900",""
"C0W130","2020-03-10 06:00:00","18.000","183.000","4.400","24.200","0.860","1006.800","","0.000","10.400","354.000","","24.300","","23.300",""
"C0F9R0","2020-03-10 06:00:00","20.000","41.000","3.100","19.200","1.000","1009.300","","18.000","10.200","5.000","","24.500","","19.200",""
"C0V660","2020-03-10 06:00:00","25.000","110.000","1.700","23.900","0.870","1007.500","","0.000","-99.000","-99.000","-99.000","25.300","","23.900",""
"C0G780","2020-03-10 06:00:00","27.000","5.000","2.900","20.600","0.940","1006.900","","4.000","9.300","354.000","","24.500","","20.600",""
"C0C590","2020-03-10 06:00:00","72.000","74.000","1.300","18.000","0.950","1002.600","","30.500","-99.000","-99.000","-99.000","22.400","","18.000",""
"C0I520","2020-03-10 06:00:00","3860.000","200.000","16.500","1.100","0.900","637.800","","-99.000","28.000","202.000","","1.100","","0.000",""
"C0M790","2020-03-10 06:00:00","15.000","164.000","1.000","23.100","0.880","1006.700","","0.000","-99.000","-99.000","-99.000","23.700","","22.900",""
"C0R130","2020-03-10 06:00:00","1040.000","256.000","1.800","18.500","0.850","894.800","","0.000","-99.000","-99.000","-99.000","19.600","","17.700",""
"C0X170","2020-03-10 06:00:00","50.000","119.000","1.200","23.700","0.920","1003.800","","0.000","-99.000","-99.000","-99.000","24.400","","23.000",""
"C0K291","2020-03-10 06:00:00","8.000","139.000","1.300","24.000","0.880","1008.500","","0.000","-99.000","-99.000","-99.000","24.200","","23.900",""
"C0D480","2020-03-10 06:00:00","223.000","0.000","0.000","17.800","0.990","985.200","","56.500","-99.000","-99.000","-99.000","22.600","","17.600",""
"C0F0C0","2020-03-10 06:00:00","983.000","30.000","3.100","15.800","0.990","901.400","","20.000","-99.000","-99.000","-99.000","17.700","","15.800",""
"C0U860","2020-03-10 06:00:00","5.000","23.000","0.600","20.200","0.870","1009.700","","4.500","10.800","48.000","","25.100","","20.200",""
"C0UA50","2020-03-10 06:00:00","808.000","313.000","1.500","15.700","1.000","920.000","","0.000","-99.000","-99.000","-99.000","19.300","","15.700",""
"C0X320","2020-03-10 06:00:00","30.000","150.000","3.700","23.300","0.820","1005.600","","0.000","-99.000","-99.000","-99.000","23.400","","22.500",""
"C0T960","2020-03-10 06:00:00","120.000","0.000","0.000","20.400","0.990","995.600","","0.000","-99.000","-99.000","-99.000","21.100","","20.200",""
"C0SA80","2020-03-10 06:00:00","136.000","279.000","1.800","25.900","0.600","992.700","","0.000","-99.000","-99.000","-99.000","26.500","","25.500",""
"C0E780","2020-03-10 06:00:00","160.000","315.000","0.600","18.700","1.000","992.600","","37.000","-99.000","-99.000","-99.000","24.200","","18.700",""
"C0F9Q0","2020-03-10 06:00:00","149.000","349.000","2.500","19.000","1.000","992.800","","10.000","-99.000","-99.000","-99.000","24.200","","19.000",""
"C0F9X0","2020-03-10 06:00:00","166.000","26.000","4.500","19.000","0.990","991.300","","19.000","9.600","4.000","","23.300","","19.000",""
"C0F0D0","2020-03-10 06:00:00","3171.000","171.000","2.800","5.000","1.000","693.800","","4.500","-99.000","-99.000","-99.000","5.100","","4.600",""
"C0S730","2020-03-10 06:00:00","110.000","55.000","4.500","22.700","0.960","995.800","","0.000","-99.000","-99.000","-99.000","25.300","","22.700",""
"C0T790","2020-03-10 06:00:00","2830.000","260.000","5.500","7.400","0.980","723.100","","11.500","14.300","274.000","","7.700","","7.200",""
"C0M830","2020-03-10 06:00:00","540.000","45.000","0.500","18.900","0.890","951.500","","0.000","-99.000","-99.000","-99.000","20.900","","18.700",""
"C0V750","2020-03-10 06:00:00","50.000","107.000","0.800","24.600","0.890","1005.400","","0.000","-99.000","-99.000","-99.000","25.300","","24.400",""
"C0K530","2020-03-10 06:00:00","12.000","198.000","2.300","23.900","0.860","1007.900","","0.000","-99.000","-99.000","-99.000","24.100","","23.700",""
"C0M780","2020-03-10 06:00:00","30.000","158.000","1.100","23.500","0.860","1006.500","","0.000","-99.000","-99.000","-99.000","24.000","","23.100",""
"C0V360","2020-03-10 06:00:00","94.000","0.000","0.000","21.000","0.970","999.400","","0.000","-99.000","-99.000","-99.000","21.900","","20.500",""
"C0K510","2020-03-10 06:00:00","10.000","175.000","1.200","23.700","0.860","1007.400","","0.000","-99.000","-99.000","-99.000","23.900","","23.300",""
"C0D650","2020-03-10 06:00:00","97.000","0.000","0.200","19.000","0.970","1000.600","","49.500","-99.000","-99.000","-99.000","23.000","","18.600",""
"C0V630","2020-03-10 06:00:00","19.000","0.000","0.200","24.400","0.860","1007.500","","0.000","-99.000","-99.000","-99.000","25.100","","24.200",""
"C0U910","2020-03-10 06:00:00","17.000","231.000","1.300","19.800","0.920","1008.800","","3.000","-99.000","-99.000","-99.000","22.300","","19.800",""
"C0U600","2020-03-10 06:00:00","10.000","331.000","0.400","19.900","0.990","1008.500","","3.500","-99.000","-99.000","-99.000","24.900","","19.900",""
"C0G820","2020-03-10 06:00:00","29.000","220.000","0.400","23.700","0.920","1006.100","","0.500","-99.000","-99.000","-99.000","24.400","","23.700",""
"C0R590","2020-03-10 06:00:00","72.000","6.000","0.400","23.200","0.990","1001.900","","0.000","-99.000","-99.000","-99.000","24.300","","22.900",""
"C0R480","2020-03-10 06:00:00","57.000","79.000","0.800","23.600","0.860","1003.100","","0.000","-99.000","-99.000","-99.000","24.400","","23.300",""
"C0X300","2020-03-10 06:00:00","70.000","195.000","0.400","24.300","0.710","1001.700","","0.000","-99.000","-99.000","-99.000","24.400","","22.400",""
"C0U970","2020-03-10 06:00:00","7.000","53.000","1.400","20.200","0.840","1010.600","","4.500","-99.000","-99.000","-99.000","23.300","","20.000",""
"C0R340","2020-03-10 06:00:00","230.000","253.000","2.500","23.900","0.710","983.900","","0.000","9.500","251.000","","24.000","","23.100",""
"C0M750","2020-03-10 06:00:00","10.000","166.000","2.600","24.300","0.820","1008.100","","0.000","-99.000","-99.000","-99.000","24.500","","23.900",""
"C0I110","2020-03-10 06:00:00","161.000","105.000","0.400","22.300","0.880","991.800","","0.000","-99.000","-99.000","-99.000","24.400","","22.300",""
"C0V370","2020-03-10 06:00:00","74.000","0.000","0.200","21.500","0.960","1002.400","","0.000","-99.000","-99.000","-99.000","22.700","","21.500",""
"C0C690","2020-03-10 06:00:00","242.000","135.000","0.900","16.900","0.890","983.600","","33.000","-99.000","-99.000","-99.000","21.400","","16.900",""
"C0A540","2020-03-10 06:00:00","401.000","0.000","0.000","16.800","0.990","964.700","","33.000","-99.000","-99.000","-99.000","20.400","","16.600",""
"C0SA60","2020-03-10 06:00:00","6.000","335.000","0.900","22.400","0.820","1007.200","","0.000","-99.000","-99.000","-99.000","29.900","","22.300",""
"C0H950","2020-03-10 06:00:00","192.000","0.000","0.000","22.200","0.910","987.300","","0.000","-99.000","-99.000","-99.000","23.000","","21.600",""
"C0O960","2020-03-10 06:00:00","112.000","125.000","1.200","22.200","0.890","997.400","","0.000","-99.000","-99.000","-99.000","23.000","","22.200",""
"C0E880","2020-03-10 06:00:00","507.000","45.000","2.200","17.600","0.990","953.200","","27.000","-99.000","-99.000","-99.000","21.800","","17.600",""
"C0AH10","2020-03-10 06:00:00","30.000","109.000","1.900","19.100","1.000","1007.700","","64.000","-99.000","-99.000","-99.000","24.000","","19.100",""
"C0R680","2020-03-10 06:00:00","13.000","255.000","1.900","24.100","0.860","1009.200","","0.000","-99.000","-99.000","-99.000","25.300","","24.100",""
"C0X210","2020-03-10 06:00:00","38.000","153.000","3.200","23.900","0.800","1003.500","","0.000","-99.000","-99.000","-99.000","24.100","","22.800",""
"C0D430","2020-03-10 06:00:00","87.000","0.000","0.000","18.400","0.990","1000.900","","47.000","-99.000","-99.000","-99.000","24.300","","18.400",""
"C0AD30","2020-03-10 06:00:00","20.000","0.000","0.000","19.700","0.900","1007.400","","28.000","-99.000","-99.000","-99.000","24.000","","19.600",""
"C0R240","2020-03-10 06:00:00","87.000","23.000","0.800","23.900","0.780","999.800","","0.000","-99.000","-99.000","-99.000","24.000","","21.900",""
"C0AI30","2020-03-10 06:00:00","26.000","85.000","2.500","19.200","0.990","1009.500","","38.000","-99.000","-99.000","-99.000","23.900","","19.200",""
"C0U960","2020-03-10 06:00:00","1885.000","355.000","0.800","11.200","0.990","811.000","","0.000","-99.000","-99.000","-99.000","12.200","","9.700",""
"C0T9E0","2020-03-10 06:00:00","415.000","0.000","0.200","20.900","0.950","963.500","","0.000","-99.000","-99.000","-99.000","20.900","","20.200",""
"C0D550","2020-03-10 06:00:00","1956.000","0.000","0.000","9.800","0.970","808.100","","28.000","-99.000","-99.000","-99.000","12.600","","9.800",""
"C0C630","2020-03-10 06:00:00","209.000","168.000","2.300","18.000","0.990","988.000","","55.000","-99.000","-99.000","-99.000","22.500","","17.900",""
"C0A920","2020-03-10 06:00:00","196.000","51.000","1.900","17.000","1.000","988.300","","36.500","-99.000","-99.000","-99.000","17.100","","17.000",""
